episode,step,action,difficulty,ability,engagement,response_time,correct,reward,prob_correct,seed,method
1,0,1,1.0,1.0103685410126095,1.0,1.0198157294936951,1.0,1.6548771529957969,0.49009343186724524,0,static
1,1,1,1.0,1.0603685410126096,1.0,1.0051842705063048,1.0,1.6347543059915937,0.5025921120307555,0,static
1,2,1,1.0,1.0403685410126096,0.995963145898739,1.0301842705063047,0.0,0.6364209726582604,0.5150875534907997,0,static
1,3,1,1.0,1.0203685410126095,0.993926291797478,1.020184270506305,0.0,0.6497543059915936,0.5100907649484258,0,static
1,4,1,1.0,1.0003685410126095,0.9938894376962171,1.0101842705063047,0.0,0.663087639324927,0.5050919592094432,0,static
1,5,1,1.0,0.9803685410126095,0.991926291797478,1.0001842705063049,0.0,0.6567895136708698,0.5000921352521095,0,static
1,6,1,1.0,0.9603685410126095,0.987963145898739,1.0098157294936954,0.0,0.6435790273417397,0.4950922928689545,0,static
1,7,1,1.0,0.9403685410126095,0.982,1.0198157294936951,0.0,0.6302456940084064,0.49009343186724524,0,static
1,8,1,1.0,0.9203685410126095,0.974036854101261,1.0298157294936954,0.0,0.6169123606750729,0.4850965512694266,0,static
1,9,1,1.0,0.9703685410126095,1.0,1.0398157294936952,1.0,1.6385790273417398,0.48010264851489665,0,static
1,10,1,1.0,0.9503685410126095,0.995036854101261,1.0148157294936953,0.0,0.6369123606750731,0.4925926772287581,0,static
1,11,1,1.0,1.0003685410126095,1.0,1.0248157294936953,1.0,1.65821048632913,0.48759468163144537,0,static
1,12,1,1.0,0.9803685410126095,0.998036854101261,1.0001842705063049,0.0,0.6567895136708698,0.5000921352521095,0,static
1,13,1,1.0,1.0303685410126096,1.0,1.0098157294936954,1.0,1.64821048632913,0.4950922928689545,0,static
1,14,1,1.0,1.0103685410126095,0.998963145898739,1.0151842705063048,0.0,0.6564209726582604,0.5075915518208173,0,static
1,15,1,1.0,0.9903685410126095,0.998,1.0051842705063048,0.0,0.6601228470042031,0.5025921120307555,0,static
1,16,1,1.0,1.0403685410126096,1.0,1.0048157294936952,1.0,1.6448771529957966,0.49759215386677796,0,static
1,17,1,1.0,1.0903685410126096,1.0,1.020184270506305,1.0,1.6147543059915936,0.5100907649484258,0,static
1,18,1,1.0,1.1403685410126096,1.0,1.0451842705063048,1.0,1.5814209726582604,0.5225767729596743,0,static
1,19,1,1.0,1.1903685410126097,1.0,1.0701842705063047,1.0,1.548087639324927,0.5350346292375833,0,static
2,0,1,1.0,0.7804415979540159,0.9780441597954016,1.099779201022992,0.0,0.5236277319693439,0.45027530790327563,0,static
2,1,1,1.0,0.7604415979540159,0.9540883195908032,1.109779201022992,0.0,0.5102943986360104,0.44532984188662517,0,static
2,2,1,1.0,0.8104415979540159,0.9851324793862049,1.119779201022992,1.0,1.5319610653026774,0.44039517847465115,0,static
2,3,1,1.0,0.7904415979540159,0.9641766391816065,1.094779201022992,0.0,0.5302943986360107,0.45275179324059983,0,static
2,4,1,1.0,0.7704415979540159,0.941220798977008,1.104779201022992,0.0,0.5169610653026773,0.4478012841708302,0,static
2,5,1,1.0,0.7504415979540159,0.9162649587724097,1.114779201022992,0.0,0.5036277319693441,0.4428611003861998,0,static
2,6,1,1.0,0.7304415979540159,0.8893091185678113,1.124779201022992,0.0,0.49029439863601065,0.43793219440423437,0,static
2,7,1,1.0,0.7104415979540158,0.8603532783632128,1.134779201022992,0.0,0.4769610653026773,0.4330155098988159,0,static
2,8,1,1.0,0.7604415979540159,0.8863974381586145,1.144779201022992,1.0,1.498627731969344,0.4281119809946389,0,static
2,9,1,1.0,0.8104415979540159,0.9174415979540161,1.119779201022992,1.0,1.5319610653026774,0.44039517847465115,0,static
2,10,1,1.0,0.7904415979540159,0.8964857577494177,1.094779201022992,0.0,0.5302943986360107,0.45275179324059983,0,static
2,11,1,1.0,0.7704415979540159,0.8735299175448193,1.104779201022992,0.0,0.5169610653026773,0.4478012841708302,0,static
2,12,1,1.0,0.8204415979540159,0.905574077340221,1.114779201022992,1.0,1.538627731969344,0.4428611003861998,0,static
2,13,1,1.0,0.8004415979540159,0.8856182371356226,1.089779201022992,0.0,0.5369610653026773,0.4552306198544498,0,static
2,14,1,1.0,0.7804415979540159,0.8636623969310242,1.099779201022992,0.0,0.5236277319693439,0.45027530790327563,0,static
2,15,1,1.0,0.7604415979540159,0.8397065567264258,1.109779201022992,0.0,0.5102943986360104,0.44532984188662517,0,static
2,16,1,1.0,0.8104415979540159,0.8707507165218275,1.119779201022992,1.0,1.5319610653026774,0.44039517847465115,0,static
2,17,1,1.0,0.7904415979540159,0.849794876317229,1.094779201022992,0.0,0.5302943986360107,0.45275179324059983,0,static
2,18,1,1.0,0.840441597954016,0.8838390361126307,1.104779201022992,1.0,1.5519610653026772,0.4478012841708302,0,static
2,19,1,1.0,0.8204415979540159,0.8658831959080323,1.079779201022992,0.0,0.5502943986360105,0.46019481331174544,0,static
3,0,1,1.0,1.2843934202101284,1.0,1.1171967101050642,1.0,1.485404386526581,0.5583315367167663,0,static
3,1,1,1.0,1.2643934202101283,0.9735606579789872,1.1421967101050643,0.0,0.4870710531932477,0.5706229987001239,0,static
3,2,1,1.0,1.3143934202101284,0.9921213159579744,1.132196710105064,1.0,1.4654043865265811,0.5657159834625011,0,static
3,3,1,1.0,1.2943934202101284,0.9626819739369615,1.1571967101050642,0.0,0.46707105319324776,0.5779572813278413,0,static
3,4,1,1.0,1.3443934202101284,0.9782426319159487,1.1471967101050642,1.0,1.445404386526581,0.5730713731021618,0,static
3,5,1,1.0,1.3243934202101284,0.9458032898949359,1.172196710105064,0.0,0.44707105319324775,0.5852573409162525,0,static
3,6,1,1.0,1.3043934202101284,0.9153639478739231,1.1621967101050643,0.0,0.46040438652658106,0.5803945875821759,0,static
3,7,1,1.0,1.3543934202101284,0.9299246058529103,1.152196710105064,1.0,1.4387377198599145,0.5755161720250586,0,static
3,8,1,1.0,1.3343934202101284,0.8964852638318974,1.1771967101050642,0.0,0.44040438652658104,0.5876825648828201,0,static
3,9,1,1.0,1.3843934202101285,0.9080459218108846,1.1671967101050642,1.0,1.4187377198599145,0.5828279780925653,0,static
3,10,1,1.0,1.4343934202101285,0.9146065797898718,1.1921967101050641,1.0,1.385404386526581,0.5949323039236002,0,static
3,11,1,1.0,1.4843934202101285,0.916167237768859,1.2171967101050643,1.0,1.3520710531932476,0.6069222871614482,0,static
